01-Feb-2014,1,10.0068651
01-Mar-2014,1,10.0606365
01-Apr-2014,1,9.75275315
01-May-2014,1,10.0722822
01-Jun-2014,1,10.2221889
01-Jul-2014,1,9.86023691
01-Aug-2014,1,10.9136568
01-Sep-2014,1,9.18291331
01-Oct-2014,1,9.94759253
01-Nov-2014,1,11.3954803
01-Dec-2014,1,9.55482377
01-Jan-2015,1,11.2951415
01-Feb-2015,1,9.90207953
01-Mar-2015,1,9.28793455
01-Apr-2015,1,11.3970309
01-May-2015,1,9.81021946
01-Jun-2015,1,10.7771584
01-Jul-2015,1,9.67705275
01-Aug-2015,1,9.69328367
01-Sep-2015,1,10.285167
01-Oct-2015,1,9.29338761
01-Nov-2015,1,10.5769476
01-Dec-2015,1,10.4392864
01-Jan-2016,1,10.0945586
01-Feb-2016,1,9.67728537
01-Mar-2016,1,99999
01-Apr-2016,1,10.3495851
01-May-2016,1,9.55423183
01-Jun-2016,1,9.97965761
01-Jul-2016,1,9.60478762
01-Aug-2016,1,9.59429627
01-Sep-2016,1,9.96858383
01-Oct-2016,1,10.076808
01-Nov-2016,1,10.4495944
01-Dec-2016,1,9.70627078
01-Jan-2017,1,10.2658423
01-Feb-2017,1,9.98431213
01-Mar-2017,1,9.81314738
01-Apr-2017,1,10.0019831
01-May-2017,1,10.0643619
01-Jun-2017,1,8.16445938
01-Jul-2017,1,10.806503
01-Aug-2017,1,11.5555275
01-Sep-2017,1,8.47255401
01-Oct-2017,1,9.22759129
01-Nov-2017,1,9.41775209
01-Dec-2017,1,9.62895503
01-Jan-2018,1,9.7807752
01-Feb-2018,1,10.0055794
01-Mar-2018,1,10.188489
01-Apr-2018,1,10.3437706
01-May-2018,1,10.1027761
01-Jun-2018,1,9.86761039
01-Jul-2018,1,9.90734844
01-Aug-2018,1,9.90422592
01-Sep-2018,1,9.97848463
01-Oct-2018,1,10.5788593
01-Nov-2018,1,9.94574293
01-Dec-2018,1,9.95401782
01-Jan-2019,1,10.0461709
01-Feb-2019,1,9.4300693
01-Jan-2000,2,9.94429888
01-Feb-2000,2,10.0355038
01-Mar-2000,2,10.00532
01-Apr-2000,2,9.97195256
01-May-2000,2,10.0053937
01-Jun-2000,2,9.87436235
01-Jul-2000,2,9.84911348
01-Aug-2000,2,9.92497663
01-Sep-2000,2,10.6637149
01-Oct-2000,2,10.0265828
01-Nov-2000,2,10.2887441
01-Dec-2000,2,10.0706772
01-Jan-2001,2,9.52038089
01-Feb-2001,2,10.0513032
01-Mar-2001,2,10.0664642
01-Apr-2001,2,10.1774879
01-May-2001,2,10.0306013
01-Jun-2001,2,10.0007936
01-Jul-2001,2,9.91533876
01-Aug-2001,2,9.58109822
01-Sep-2001,2,10.2892224
01-Oct-2001,2,9.10448304
01-Nov-2001,2,10.1479989
01-Dec-2001,2,9.4935155
01-Jan-2002,2,10.1731336
01-Feb-2002,2,11.3728296
01-Mar-2002,2,9.50268489
01-Apr-2002,2,10.162923
01-May-2002,2,9.86926076
01-Jun-2002,2,10.4965611
01-Jul-2002,2,10.1878943
01-Aug-2002,2,9.98958761
01-Sep-2002,2,10.3066365
01-Oct-2002,2,10.1609808
01-Nov-2002,2,9.66784764
01-Dec-2002,2,10.0761778
01-Jan-2003,2,9.75056363
01-Feb-2003,2,10.0390927
01-Mar-2003,2,9.93785638
01-Apr-2003,2,10.0109503
01-May-2003,2,9.973523
01-Jun-2003,2,9.66209181
01-Jul-2003,2,10.6409567
01-Aug-2003,2,8.29936808
01-Sep-2003,2,11.5815891
01-Oct-2003,2,9.65211838
01-Nov-2003,2,7.84378477
01-Dec-2003,2,8.72144694
01-Jan-2004,2,10.371516
01-Feb-2004,2,9.84814313
01-Mar-2004,2,9.55631619
01-Apr-2004,2,9.66332106
01-May-2004,2,10.1526068
01-Jun-2004,2,9.98944801
01-Jul-2004,2,9.71426453
01-Aug-2004,2,10.4455434
01-Sep-2004,2,9.46716976
01-Oct-2004,2,9.9001329
01-Nov-2004,2,9.55691639
01-Dec-2004,2,10.0336172
01-Jan-2005,2,9.88931733
01-Feb-2005,2,9.93410719
01-Mar-2005,2,9.97246095
01-Apr-2005,2,9.61752094
01-May-2005,2,10.0019388
01-Jun-2005,2,10.0481409
01-Jul-2005,2,10.0320763
01-Aug-2005,2,10.3106145
01-Sep-2005,2,9.55623322
01-Oct-2005,2,10.0687087
01-Nov-2005,2,9.97886119
01-Dec-2005,2,9.80485367
01-Jan-2006,2,9.45506425
01-Feb-2006,2,9.98915915
01-Mar-2006,2,10.014729
01-Apr-2006,2,10.1221216
01-May-2006,2,9.92181836
01-Jun-2006,2,9.98352947
01-Jul-2006,2,9.75942446
01-Aug-2006,2,9.96723695
01-Sep-2006,2,10.3132194
01-Oct-2006,2,9.41462651
01-Nov-2006,2,10.5795606
01-Dec-2006,2,9.54805573
01-Jan-2007,2,9.99348207
01-Feb-2007,2,9.94382784
01-Mar-2007,2,10.3224847
01-Apr-2007,2,9.88710448
01-May-2007,2,9.94789149
01-Jun-2007,2,9.06234909
01-Jul-2007,2,10.0728365
01-Aug-2007,2,10.6874057
01-Sep-2007,2,10.667554
01-Oct-2007,2,10.2281221
01-Nov-2007,2,11.1021812
01-Dec-2007,2,10.3890375
01-Jan-2008,2,10.8470695
01-Feb-2008,2,9.18367335
01-Mar-2008,2,10.2295051
01-Apr-2008,2,9.64138674
01-May-2008,2,10.3469055
01-Jun-2008,2,10.257539
01-Jul-2008,2,9.22250478
01-Aug-2008,2,9.48329951
01-Sep-2008,2,9.77589206
01-Oct-2008,2,9.63371064
01-Nov-2008,2,11.5772933
01-Dec-2008,2,12.9065046
01-Jan-2009,2,9.34159712
01-Feb-2009,2,10.6441233
01-Mar-2009,2,10.8921465
01-Apr-2009,2,10.0124497
01-May-2009,2,9.68566009
01-Jun-2009,2,9.92310302
01-Jul-2009,2,10.0367512
01-Aug-2009,2,10.0460185
01-Sep-2009,2,9.94989419
01-Oct-2009,2,9.70989872
01-Nov-2009,2,9.85969005
01-Dec-2009,2,9.95702598
01-Jan-2010,2,11.197879
01-Feb-2010,2,9.690303
01-Mar-2010,2,9.92454297
01-Apr-2010,2,9.88845653
01-May-2010,2,9.93217733
01-Jun-2010,2,9.96863394
01-Jul-2010,2,10.1147182
01-Aug-2010,2,9.9495484
01-Sep-2010,2,10.5854558
01-Oct-2010,2,9.72245489
01-Nov-2010,2,10.1823282
01-Dec-2010,2,10.0358556
01-Jan-2011,2,10.0248132
01-Feb-2011,2,10.7585474
01-Mar-2011,2,10.0978709
01-Apr-2011,2,10.2395158
01-May-2011,2,9.94756864
01-Jun-2011,2,9.77647321
01-Jul-2011,2,9.67480535
01-Aug-2011,2,8.98706128
01-Sep-2011,2,9.98887657
01-Oct-2011,2,9.9012438
01-Nov-2011,2,10.2995489
01-Dec-2011,2,9.91152561
01-Jan-2012,2,9.74450784
01-Feb-2012,2,9.8633827
01-Mar-2012,2,9.98615351
01-Apr-2012,2,9.8974658
01-May-2012,2,9.45387572
01-Jun-2012,2,11.3218388
01-Jul-2012,2,11.2067222
01-Aug-2012,2,9.96286226
01-Sep-2012,2,10.3591605
01-Oct-2012,2,9.76978057
01-Nov-2012,2,10.0040901
01-Dec-2012,2,9.97950433
01-Jan-2013,2,10.046642
01-Feb-2013,2,9.76429071
01-Mar-2013,2,10.014504
01-Apr-2013,2,10.3483805
01-May-2013,2,10.068373
01-Jun-2013,2,10.5934926
01-Jul-2013,2,9.50673747
01-Aug-2013,2,9.88710079
01-Sep-2013,2,9.6874564
01-Oct-2013,2,10.0459489
01-Nov-2013,2,10.5967087
01-Dec-2013,2,10.4605538
01-Jan-2014,2,10.1030648
01-Feb-2014,2,10.0147543
01-Mar-2014,2,10.0567857
01-Apr-2014,2,9.80108681
01-May-2014,2,10.194115
01-Jun-2014,2,11.0145441
01-Jul-2014,2,9.74500114
01-Aug-2014,2,9.92071944
01-Sep-2014,2,10.3009527
01-Oct-2014,2,10.0189884
01-Nov-2014,2,9.73272259
01-Dec-2014,2,10.0599019
01-Jan-2015,2,9.95694432
01-Feb-2015,2,10.1065356
01-Mar-2015,2,10.0026275
01-Apr-2015,2,9.89768077
01-May-2015,2,9.96755385
01-Jun-2015,2,9.88976828
01-Jul-2015,2,10.9873001
01-Aug-2015,2,10.1193299
01-Sep-2015,2,10.0085518
01-Oct-2015,2,10.4094738
01-Nov-2015,2,9.84133129
01-Dec-2015,2,9.89061671
01-Jan-2016,2,10.1396756
01-Feb-2016,2,9.70328229
01-Mar-2016,2,9.90370242
01-Apr-2016,2,9.39802589
01-May-2016,2,11.520363
01-Jun-2016,2,10.0196234
01-Jul-2016,2,10.2367081
01-Aug-2016,2,10.0620279
01-Sep-2016,2,9.36100128
01-Oct-2016,2,10.0077827
01-Nov-2016,2,10.0406041
01-Dec-2016,2,10.2714242
01-Jan-2017,2,10.1098759
01-Feb-2017,2,9.88864599
01-Mar-2017,2,9.95028376
01-Apr-2017,2,10.0556816
01-May-2017,2,9.99164076
01-Jun-2017,2,9.99330901
01-Jul-2017,2,9.88858842
01-Aug-2017,2,10.0235168
01-Sep-2017,2,10.7405208
01-Oct-2017,2,10.2369092
01-Nov-2017,2,10.4819041
01-Dec-2017,2,10.0122292
01-Jan-2018,2,10.0915368
01-Feb-2018,2,10.2450492
01-Mar-2018,2,10.0255271
01-Apr-2018,2,10.1656247
01-May-2018,2,9.91040563
01-Jun-2018,2,9.89086328
01-Jul-2018,2,9.83529525
01-Aug-2018,2,10.191788
01-Sep-2018,2,9.01297347
01-Oct-2018,2,9.87652599
01-Nov-2018,2,10.1451646
01-Dec-2018,2,9.9589195
01-Jan-2019,2,8.69854944
01-Feb-2019,2,9.03912569
01-Jan-2000,3,10.2466639
01-Feb-2000,3,9.90951525
01-Mar-2000,3,9.95826406
01-Apr-2000,3,9.52839129
01-May-2000,3,10.0270692
01-Jun-2000,3,9.96124771
01-Jul-2000,3,9.90295562
01-Aug-2000,3,9.89591793
01-Sep-2000,3,10.3586053
01-Oct-2000,3,9.9533247
01-Nov-2000,3,10.1034288
01-Dec-2000,3,10.1664039
01-Jan-2001,3,10.1232738
01-Feb-2001,3,10.2441633
01-Mar-2001,3,9.64990374
01-Apr-2001,3,9.72993725
01-May-2001,3,9.53688048
01-Jun-2001,3,9.09996853
01-Jul-2001,3,9.84835288
01-Aug-2001,3,11.1374158
01-Sep-2001,3,10.0302072
01-Oct-2001,3,9.97855188
01-Nov-2001,3,10.0743225
01-Dec-2001,3,10.1266662
01-Jan-2002,3,10.0520669
01-Feb-2002,3,10.0031386
01-Mar-2002,3,10.0879323
01-Apr-2002,3,9.58422091
01-May-2002,3,10.3924628
01-Jun-2002,3,9.89098578
01-Jul-2002,3,10.0206856
01-Aug-2002,3,10.3995762
01-Sep-2002,3,10.0898202
01-Oct-2002,3,10.0449455
01-Nov-2002,3,9.77139735
01-Dec-2002,3,9.53602363
01-Jan-2003,3,9.8636043
01-Feb-2003,3,10.5224831
01-Mar-2003,3,9.69177939
01-Apr-2003,3,10.5671976
01-May-2003,3,10.0267519
01-Jun-2003,3,10.0112292
01-Jul-2003,3,9.93743863
01-Aug-2003,3,9.98273403
01-Sep-2003,3,9.90953801
01-Oct-2003,3,10.0337437
01-Nov-2003,3,9.88397603
01-Dec-2003,3,9.1372604
01-Jan-2004,3,9.09316487
01-Feb-2004,3,9.35371827
01-Mar-2004,3,8.57630653
01-Apr-2004,3,12.6744243
01-May-2004,3,10.9128482
01-Jun-2004,3,10.8323622
01-Jul-2004,3,10.2118646
01-Aug-2004,3,10.5251369
01-Sep-2004,3,10.1152796
01-Oct-2004,3,10.0246437
01-Nov-2004,3,10.6260672
01-Dec-2004,3,9.99794498
01-Jan-2005,3,8.76137672
01-Feb-2005,3,10.0316771
01-Mar-2005,3,10.11929
01-Apr-2005,3,9.92374027
01-May-2005,3,9.76980768
01-Jun-2005,3,9.26631942
01-Jul-2005,3,9.86094217
01-Aug-2005,3,10.0003605
01-Sep-2005,3,10.2097464
01-Oct-2005,3,10.0974233
01-Nov-2005,3,9.90404995
01-Dec-2005,3,9.96486618
01-Jan-2006,3,10.1981842
01-Feb-2006,3,10.2824407
01-Mar-2006,3,10.1806041
01-Apr-2006,3,9.96848041
01-May-2006,3,10.047638
01-Jun-2006,3,9.33163609
01-Jul-2006,3,10.4496123
01-Aug-2006,3,8.17556502
01-Sep-2006,3,10.2401014
01-Oct-2006,3,8.44060459
01-Nov-2006,3,10.6219712
01-Dec-2006,3,9.44653643
01-Jan-2007,3,10.1183927
01-Feb-2007,3,10.0388806
01-Mar-2007,3,9.76510006
01-Apr-2007,3,10.2595584
01-May-2007,3,10.4211228
01-Jun-2007,3,10.0135615
01-Jul-2007,3,10.0947806
01-Aug-2007,3,10.2405576
01-Sep-2007,3,9.43262402
01-Oct-2007,3,10.0528157
01-Nov-2007,3,10.2956963
01-Dec-2007,3,10.1194701
01-Jan-2008,3,9.10100623
01-Feb-2008,3,10.257961
01-Mar-2008,3,9.97458665
01-Apr-2008,3,10.3958143
01-May-2008,3,10.0154841
01-Jun-2008,3,9.6146232
01-Jul-2008,3,10.1858245
01-Aug-2008,3,9.34343818
01-Sep-2008,3,10.4262669
01-Oct-2008,3,10.2133047
01-Nov-2008,3,10.4604076
01-Dec-2008,3,10.3851589
01-Jan-2009,3,10.0504739
01-Feb-2009,3,9.97611327
01-Mar-2009,3,10.012235
01-Apr-2009,3,9.61590152
01-May-2009,3,8.97585277
01-Jun-2009,3,9.55210219
01-Jul-2009,3,10.1541365
01-Aug-2009,3,9.57714451
01-Sep-2009,3,10.0502658
01-Oct-2009,3,9.98819545
01-Nov-2009,3,10.4424176
01-Dec-2009,3,10.0746944
01-Jan-2010,3,10.229624
01-Feb-2010,3,9.43710177
01-Mar-2010,3,11.7065366
01-Apr-2010,3,10.3320988
01-May-2010,3,10.1895676
01-Jun-2010,3,10.0449475
01-Jul-2010,3,9.65192069
01-Aug-2010,3,9.33684043
01-Sep-2010,3,9.75972075
01-Oct-2010,3,9.9849964
01-Nov-2010,3,10.1617034
01-Dec-2010,3,9.77794047
01-Jan-2011,3,9.54764119
01-Feb-2011,3,9.6497563
01-Mar-2011,3,9.28699836
01-Apr-2011,3,10.5999119
01-May-2011,3,9.4141778
01-Jun-2011,3,9.99737015
01-Jul-2011,3,10.2399546
01-Aug-2011,3,9.4578486
01-Sep-2011,3,10.0562239
01-Oct-2011,3,9.82250279
01-Nov-2011,3,9.55904462
01-Dec-2011,3,10.0372446
01-Jan-2012,3,10.0770624
01-Feb-2012,3,9.74711342
01-Mar-2012,3,10.2426645
01-Apr-2012,3,10.0244839
01-May-2012,3,9.63729219
01-Jun-2012,3,9.89744374
01-Jul-2012,3,10.1773819
01-Aug-2012,3,10.024654
01-Sep-2012,3,10.2128584
01-Oct-2012,3,9.98537959
01-Nov-2012,3,10.0863492
01-Dec-2012,3,10.2661431
01-Jan-2013,3,9.69958814
01-Feb-2013,3,10.2305928
01-Mar-2013,3,9.88427219
01-Apr-2013,3,10.3927683
01-May-2013,3,10.146725
01-Jun-2013,3,10.0301382
01-Jul-2013,3,10.0519793
01-Aug-2013,3,9.74335397
01-Sep-2013,3,10.1247244
01-Oct-2013,3,10.0094764
01-Nov-2013,3,10.1872015
01-Dec-2013,3,10.1242671
01-Jan-2014,3,9.81440425
01-Feb-2014,3,9.43502445
01-Mar-2014,3,9.16617915
01-Apr-2014,3,9.75784309
01-May-2014,3,9.88211291
01-Jun-2014,3,10.1364784
01-Jul-2014,3,9.80072688
01-Aug-2014,3,10.4956764
01-Sep-2014,3,9.99067475
01-Oct-2014,3,9.96121284
01-Nov-2014,3,9.76002298
01-Dec-2014,3,10.2743831
01-Jan-2015,3,10.5627331
01-Feb-2015,3,9.93834435
01-Mar-2015,3,9.94884425
01-Apr-2015,3,9.45617869
01-May-2015,3,10.4084101
01-Jun-2015,3,9.75541138
01-Jul-2015,3,10.3992031
01-Aug-2015,3,10.0478363
01-Sep-2015,3,10.4063423
01-Oct-2015,3,7.76469385
01-Nov-2015,3,10.4647303
01-Dec-2015,3,10.0397867
01-Jan-2016,3,10.0538126
01-Feb-2016,3,10.5362121
01-Mar-2016,3,10.1078836
01-Apr-2016,3,10.5633002
01-May-2016,3,9.27861415
01-Jun-2016,3,10.2845886
01-Jul-2016,3,9.92665802
01-Aug-2016,3,10.588304
01-Sep-2016,3,10.0659619
01-Oct-2016,3,9.82327482
01-Nov-2016,3,10.0172329
01-Dec-2016,3,10.0697215
01-Jan-2017,3,9.71878893
01-Feb-2017,3,10.3894501
01-Mar-2017,3,10.0221092
01-Apr-2017,3,9.77880419
01-May-2017,3,12.0336887
01-Jun-2017,3,9.37445139
01-Jul-2017,3,9.85354194
01-Aug-2017,3,9.58954765
01-Sep-2017,3,10.4024763
01-Oct-2017,3,10.2821809
01-Nov-2017,3,9.93501221
01-Dec-2017,3,10.7571359
01-Jan-2018,3,10.0444855
01-Feb-2018,3,9.81235221
01-Mar-2018,3,9.88215945
01-Apr-2018,3,10.0400469
01-May-2018,3,10.0015881
01-Jun-2018,3,10.1133618
01-Jul-2018,3,11.3515801
01-Aug-2018,3,9.91051733
01-Sep-2018,3,9.99186409
01-Oct-2018,3,10.2561259
01-Nov-2018,3,10.9135325
01-Dec-2018,3,9.86804181
01-Jan-2019,3,10.0428647
01-Feb-2019,3,9.82369269
01-Jan-2000,4,10.2405552
01-Feb-2000,4,10.1902505
01-Mar-2000,4,9.55508243
01-Apr-2000,4,9.6828565
01-May-2000,4,10.1116934
01-Jun-2000,4,10.0466662
01-Jul-2000,4,9.8900854
01-Aug-2000,4,9.51016698
01-Sep-2000,4,10.0602589
01-Oct-2000,4,8.79927832
01-Nov-2000,4,9.32203165
01-Dec-2000,4,10.1141512
01-Jan-2001,4,10.4875084
01-Feb-2001,4,9.6956961
01-Mar-2001,4,9.8234045
01-Apr-2001,4,9.66180866
01-May-2001,4,9.89499649
01-Jun-2001,4,10.6700374
01-Jul-2001,4,9.88046055
01-Aug-2001,4,9.32724198
01-Sep-2001,4,10.5328713
01-Oct-2001,4,11.3328114
01-Nov-2001,4,8.82977154
01-Dec-2001,4,9.70520185
01-Jan-2002,4,10.1235935
01-Feb-2002,4,9.9227534
01-Mar-2002,4,10.424459
01-Apr-2002,4,10.8890304
01-May-2002,4,8.86692275
01-Jun-2002,4,9.25723437
01-Jul-2002,4,9.2573053
01-Aug-2002,4,9.71113346
01-Sep-2002,4,9.8171519
01-Oct-2002,4,10.1214849
01-Nov-2002,4,9.81518394
01-Dec-2002,4,9.37463536
01-Jan-2003,4,9.44859662
01-Feb-2003,4,9.4936789
01-Mar-2003,4,9.26073148
01-Apr-2003,4,10.0781242
01-May-2003,4,10.0361225
01-Jun-2003,4,10.1808685
01-Jul-2003,4,10.2135201
01-Aug-2003,4,8.97130361
01-Sep-2003,4,9.84805535
01-Oct-2003,4,10.1924797
01-Nov-2003,4,9.78045573
01-Dec-2003,4,9.8049745
01-Jan-2004,4,9.80695737
01-Feb-2004,4,9.77564249
01-Mar-2004,4,9.6208864
01-Apr-2004,4,10.3541622
01-May-2004,4,9.88487054
01-Jun-2004,4,8.96603272
01-Jul-2004,4,10.4539428
01-Aug-2004,4,9.78921518
01-Sep-2004,4,9.15495976
01-Oct-2004,4,9.99241293
01-Nov-2004,4,10.4390997
01-Dec-2004,4,9.54733855
01-Jan-2005,4,10.3591898
01-Feb-2005,4,10.6599942
01-Mar-2005,4,9.1669854
01-Apr-2005,4,9.39270937
01-May-2005,4,9.01338821
01-Jun-2005,4,9.45935365
01-Jul-2005,4,10.1548753
01-Aug-2005,4,10.3175391
01-Sep-2005,4,9.92883566
01-Oct-2005,4,10.0325983
01-Nov-2005,4,10.1983026
01-Dec-2005,4,9.81952726
01-Jan-2006,4,10.0188867
01-Feb-2006,4,9.61270032
01-Mar-2006,4,10.1078804
01-Apr-2006,4,10.0089091
01-May-2006,4,9.85005058
01-Jun-2006,4,9.97549312
01-Jul-2006,4,10.2349531
01-Aug-2006,4,9.77277994
01-Sep-2006,4,9.96536787
01-Oct-2006,4,10.716799
01-Nov-2006,4,10.5042614
01-Dec-2006,4,9.76493984
01-Jan-2007,4,10.5684212
01-Feb-2007,4,10.3227846
01-Mar-2007,4,9.18879948
01-Apr-2007,4,9.5856675
01-May-2007,4,10.1918567
01-Jun-2007,4,9.93111363
01-Jul-2007,4,10.0315761
01-Aug-2007,4,10.2455369
01-Sep-2007,4,9.92785591
01-Oct-2007,4,11.3839052
01-Nov-2007,4,9.83617365
01-Dec-2007,4,11.5126959
01-Jan-2008,4,10.4887498
01-Feb-2008,4,10.6266731
01-Mar-2008,4,9.03760055
01-Apr-2008,4,10.1140377
01-May-2008,4,9.69587783
01-Jun-2008,4,9.23682096
01-Jul-2008,4,10.2257946
01-Aug-2008,4,9.94344051
01-Sep-2008,4,10.0120235
01-Oct-2008,4,10.1602351
01-Nov-2008,4,10.4343342
01-Dec-2008,4,10.427133
01-Jan-2009,4,9.84049188
01-Feb-2009,4,10.2179501
01-Mar-2009,4,11.2821947
01-Apr-2009,4,8.68555737
01-May-2009,4,9.93720325
01-Jun-2009,4,10.1239703
01-Jul-2009,4,9.83408892
01-Aug-2009,4,11.2583061
01-Sep-2009,4,10.5313198
01-Oct-2009,4,10.0057204
01-Nov-2009,4,9.43670247
01-Dec-2009,4,10.1637081
01-Jan-2010,4,9.09158198
01-Feb-2010,4,10.3495107
01-Mar-2010,4,9.72756916
01-Apr-2010,4,9.6336337
01-May-2010,4,10.6137798
01-Jun-2010,4,9.80952551
01-Jul-2010,4,10.3404157
01-Aug-2010,4,10.5124164
01-Sep-2010,4,9.87342865
01-Oct-2010,4,9.7778408
01-Nov-2010,4,10.8279435
01-Dec-2010,4,9.643433
01-Jan-2011,4,8.74973037
01-Feb-2011,4,9.88365137
01-Mar-2011,4,9.84173004
01-Apr-2011,4,9.32240155
01-May-2011,4,9.63721391
01-Jun-2011,4,9.98741084
01-Jul-2011,4,10.3113193
01-Aug-2011,4,10.2512493
01-Sep-2011,4,8.70088002
01-Oct-2011,4,9.79454667
01-Nov-2011,4,10.1979541
01-Dec-2011,4,9.6652289
